分拣中心,日期,小时,货量
SC56,2023/12/22,19,312
SC56,2023/12/22,20,313
SC56,2023/12/22,21,314
SC56,2023/12/22,22,310
SC56,2023/12/22,23,311
SC56,2023/12/23,0,309
SC56,2023/12/23,1,310
SC56,2023/12/23,2,312
SC56,2023/12/23,3,308
SC56,2023/12/23,4,309
SC56,2023/12/23,5,317
SC56,2023/12/23,6,304
SC56,2023/12/23,7,310
SC56,2023/12/23,8,310
SC56,2023/12/23,9,306
SC56,2023/12/23,10,312
SC56,2023/12/23,11,314
SC56,2023/12/23,12,302
SC56,2023/12/23,13,307
SC56,2023/12/23,14,306
SC56,2023/12/23,15,309
SC56,2023/12/23,16,309
SC56,2023/12/23,17,310
SC56,2023/12/23,18,304
SC56,2023/12/23,19,315
SC56,2023/12/23,20,316
SC56,2023/12/23,21,316
SC56,2023/12/23,22,313
SC56,2023/12/23,23,314
SC56,2023/12/24,0,312
SC56,2023/12/24,1,313
SC56,2023/12/24,2,314
SC56,2023/12/24,3,311
SC56,2023/12/24,4,312
SC56,2023/12/24,5,320
SC56,2023/12/24,6,308
SC56,2023/12/24,7,313
SC56,2023/12/24,8,313
SC56,2023/12/24,9,310
SC56,2023/12/24,10,315
SC56,2023/12/24,11,317
SC56,2023/12/24,12,306
SC56,2023/12/24,13,310
SC56,2023/12/24,14,310
SC56,2023/12/24,15,312
SC56,2023/12/24,16,312
SC56,2023/12/24,17,313
SC56,2023/12/24,18,307
SC56,2023/12/24,19,317
SC56,2023/12/24,20,318
SC56,2023/12/24,21,319
SC56,2023/12/24,22,316
SC56,2023/12/24,23,317
SC56,2023/12/25,0,314
SC56,2023/12/25,1,316
SC56,2023/12/25,2,317
SC56,2023/12/25,3,314
SC56,2023/12/25,4,315
SC56,2023/12/25,5,322
SC56,2023/12/25,6,311
SC56,2023/12/25,7,316
SC56,2023/12/25,8,315
SC56,2023/12/25,9,313
SC56,2023/12/25,10,317
SC56,2023/12/25,11,319
SC56,2023/12/25,12,309
SC56,2023/12/25,13,313
SC56,2023/12/25,14,312
SC56,2023/12/25,15,315
SC56,2023/12/25,16,315
SC56,2023/12/25,17,316
SC56,2023/12/25,18,310
SC56,2023/12/25,19,320
SC56,2023/12/25,20,321
SC56,2023/12/25,21,321
SC56,2023/12/25,22,318
SC56,2023/12/25,23,319
SC56,2023/12/26,0,317
SC56,2023/12/26,1,319
SC56,2023/12/26,2,320
SC56,2023/12/26,3,317
SC56,2023/12/26,4,318
SC56,2023/12/26,5,324
SC56,2023/12/26,6,314
SC56,2023/12/26,7,319
SC56,2023/12/26,8,318
SC56,2023/12/26,9,315
SC56,2023/12/26,10,320
SC56,2023/12/26,11,322
SC56,2023/12/26,12,312
SC56,2023/12/26,13,316
SC56,2023/12/26,14,315
SC56,2023/12/26,15,317
SC56,2023/12/26,16,318
SC56,2023/12/26,17,318
SC56,2023/12/26,18,313
SC56,2023/12/26,19,322
SC56,2023/12/26,20,323
SC56,2023/12/26,21,323
SC56,2023/12/26,22,321
SC56,2023/12/26,23,321
SC56,2023/12/27,0,320
SC56,2023/12/27,1,321
SC56,2023/12/27,2,322
SC56,2023/12/27,3,319
SC56,2023/12/27,4,320
SC56,2023/12/27,5,326
SC56,2023/12/27,6,316
SC56,2023/12/27,7,321
SC56,2023/12/27,8,320
SC56,2023/12/27,9,318
SC56,2023/12/27,10,322
SC56,2023/12/27,11,324
SC56,2023/12/27,12,315
SC56,2023/12/27,13,318
SC56,2023/12/27,14,318
SC56,2023/12/27,15,320
SC56,2023/12/27,16,320
SC56,2023/12/27,17,321
SC56,2023/12/27,18,316
SC56,2023/12/27,19,324
SC56,2023/12/27,20,325
SC56,2023/12/27,21,326
SC56,2023/12/27,22,323
SC56,2023/12/27,23,324
SC56,2023/12/28,0,322
SC56,2023/12/28,1,323
SC56,2023/12/28,2,324
SC56,2023/12/28,3,321
SC56,2023/12/28,4,322
SC56,2023/12/28,5,328
SC56,2023/12/28,6,319
SC56,2023/12/28,7,323
SC56,2023/12/28,8,323
SC56,2023/12/28,9,320
SC56,2023/12/28,10,324
SC56,2023/12/28,11,326
SC56,2023/12/28,12,317
SC56,2023/12/28,13,321
SC56,2023/12/28,14,320
SC56,2023/12/28,15,322
SC56,2023/12/28,16,323
SC56,2023/12/28,17,323
SC56,2023/12/28,18,318
SC56,2023/12/28,19,326
SC56,2023/12/28,20,327
SC56,2023/12/28,21,327
SC56,2023/12/28,22,325
SC56,2023/12/28,23,326
SC56,2023/12/29,0,324
SC56,2023/12/29,1,325
SC56,2023/12/29,2,326
SC56,2023/12/29,3,324
SC56,2023/12/29,4,324
SC56,2023/12/29,5,330
SC56,2023/12/29,6,321
SC56,2023/12/29,7,325
SC56,2023/12/29,8,325
SC56,2023/12/29,9,323
SC56,2023/12/29,10,326
SC56,2023/12/29,11,328
SC56,2023/12/29,12,320
SC56,2023/12/29,13,323
SC56,2023/12/29,14,323
SC56,2023/12/29,15,324
SC56,2023/12/29,16,325
SC56,2023/12/29,17,325
SC56,2023/12/29,18,321
SC56,2023/12/29,19,328
SC56,2023/12/29,20,329
SC56,2023/12/29,21,329
SC56,2023/12/29,22,327
SC56,2023/12/29,23,328
SC56,2023/12/30,0,326
SC56,2023/12/30,1,327
SC56,2023/12/30,2,328
SC56,2023/12/30,3,326
SC56,2023/12/30,4,326
SC56,2023/12/30,5,332
SC56,2023/12/30,6,323
SC56,2023/12/30,7,327
SC56,2023/12/30,8,327
SC56,2023/12/30,9,325
SC56,2023/12/30,10,328
SC56,2023/12/30,11,330
SC56,2023/12/30,12,322
SC56,2023/12/30,13,325
SC56,2023/12/30,14,325
SC56,2023/12/30,15,326
SC56,2023/12/30,16,327
SC56,2023/12/30,17,327
SC56,2023/12/30,18,323
SC56,2023/12/30,19,330
SC56,2023/12/30,20,331
SC56,2023/12/30,21,331
SC56,2023/12/30,22,329
SC56,2023/12/30,23,329
SC55,2023/12/01,0,113
SC55,2023/12/01,1,222
SC55,2023/12/01,2,284
SC55,2023/12/01,3,291
SC55,2023/12/01,4,269
SC55,2023/12/01,5,247
SC55,2023/12/01,6,237
SC55,2023/12/01,7,237
SC55,2023/12/01,8,242
SC55,2023/12/01,9,247
SC55,2023/12/01,10,248
SC55,2023/12/01,11,248
SC55,2023/12/01,12,247
SC55,2023/12/01,13,246
SC55,2023/12/01,14,246
SC55,2023/12/01,15,246
SC55,2023/12/01,16,246
SC55,2023/12/01,17,246
SC55,2023/12/01,18,246
SC55,2023/12/01,19,246
SC55,2023/12/01,20,246
SC55,2023/12/01,21,246
SC55,2023/12/01,22,246
SC55,2023/12/01,23,246
SC55,2023/12/02,0,246
SC55,2023/12/02,1,246
SC55,2023/12/02,2,246
SC55,2023/12/02,3,246
SC55,2023/12/02,4,246
SC55,2023/12/02,5,246
SC55,2023/12/02,6,246
SC55,2023/12/02,7,246
SC55,2023/12/02,8,246
SC55,2023/12/02,9,246
SC55,2023/12/02,10,246
SC55,2023/12/02,11,246
SC55,2023/12/02,12,246
SC55,2023/12/02,13,246
SC55,2023/12/02,14,246
SC55,2023/12/02,15,246
SC55,2023/12/02,16,246
SC55,2023/12/02,17,246
SC55,2023/12/02,18,246
SC55,2023/12/02,19,246
SC55,2023/12/02,20,246
SC55,2023/12/02,21,246
SC55,2023/12/02,22,246
SC55,2023/12/02,23,246
SC55,2023/12/03,0,246
SC55,2023/12/03,1,246
SC55,2023/12/03,2,246
SC55,2023/12/03,3,246
SC55,2023/12/03,4,246
SC55,2023/12/03,5,246
SC55,2023/12/03,6,246
SC55,2023/12/03,7,246
SC55,2023/12/03,8,246
SC55,2023/12/03,9,246
SC55,2023/12/03,10,246
SC55,2023/12/03,11,246
SC55,2023/12/03,12,246
SC55,2023/12/03,13,246
SC55,2023/12/03,14,246
SC55,2023/12/03,15,246
SC55,2023/12/03,16,246
SC55,2023/12/03,17,246
SC55,2023/12/03,18,246
SC55,2023/12/03,19,246
SC55,2023/12/03,20,246
SC55,2023/12/03,21,246
SC55,2023/12/03,22,246
SC55,2023/12/03,23,246
SC55,2023/12/04,0,246
SC55,2023/12/04,1,246
SC55,2023/12/04,2,246
SC55,2023/12/04,3,246
SC55,2023/12/04,4,246
SC55,2023/12/04,5,246
SC55,2023/12/04,6,246
SC55,2023/12/04,7,246
SC55,2023/12/04,8,246
SC55,2023/12/04,9,246
SC55,2023/12/04,10,246
SC55,2023/12/04,11,246
SC55,2023/12/04,12,246
SC55,2023/12/04,13,246
SC55,2023/12/04,14,246
SC55,2023/12/04,15,246
SC55,2023/12/04,16,246
SC55,2023/12/04,17,246
SC55,2023/12/04,18,246
SC55,2023/12/04,19,246
SC55,2023/12/04,20,246
SC55,2023/12/04,21,246
SC55,2023/12/04,22,246
SC55,2023/12/04,23,246
SC55,2023/12/05,0,246
SC55,2023/12/05,1,246
SC55,2023/12/05,2,246
SC55,2023/12/05,3,246
SC55,2023/12/05,4,246
SC55,2023/12/05,5,246
SC55,2023/12/05,6,246
SC55,2023/12/05,7,246
SC55,2023/12/05,8,246
SC55,2023/12/05,9,246
SC55,2023/12/05,10,246
SC55,2023/12/05,11,246
SC55,2023/12/05,12,246
SC55,2023/12/05,13,246
SC55,2023/12/05,14,246
SC55,2023/12/05,15,246
SC55,2023/12/05,16,246
SC55,2023/12/05,17,246
SC55,2023/12/05,18,246
SC55,2023/12/05,19,246
SC55,2023/12/05,20,246
SC55,2023/12/05,21,246
SC55,2023/12/05,22,246
SC55,2023/12/05,23,246
SC55,2023/12/06,0,246
SC55,2023/12/06,1,246
SC55,2023/12/06,2,246
SC55,2023/12/06,3,246
SC55,2023/12/06,4,246
SC55,2023/12/06,5,246
SC55,2023/12/06,6,246
SC55,2023/12/06,7,246
SC55,2023/12/06,8,246
SC55,2023/12/06,9,246
SC55,2023/12/06,10,246
SC55,2023/12/06,11,246
SC55,2023/12/06,12,246
SC55,2023/12/06,13,246
SC55,2023/12/06,14,246
SC55,2023/12/06,15,246
SC55,2023/12/06,16,246
SC55,2023/12/06,17,246
SC55,2023/12/06,18,246
SC55,2023/12/06,19,246
SC55,2023/12/06,20,246
SC55,2023/12/06,21,246
SC55,2023/12/06,22,246
SC55,2023/12/06,23,246
SC55,2023/12/07,0,246
SC55,2023/12/07,1,246
SC55,2023/12/07,2,246
SC55,2023/12/07,3,246
SC55,2023/12/07,4,246
SC55,2023/12/07,5,246
SC55,2023/12/07,6,246
SC55,2023/12/07,7,246
SC55,2023/12/07,8,246
SC55,2023/12/07,9,246
SC55,2023/12/07,10,246
SC55,2023/12/07,11,246
SC55,2023/12/07,12,246
SC55,2023/12/07,13,246
SC55,2023/12/07,14,246
SC55,2023/12/07,15,246
SC55,2023/12/07,16,246
SC55,2023/12/07,17,246
SC55,2023/12/07,18,246
SC55,2023/12/07,19,246
SC55,2023/12/07,20,246
SC55,2023/12/07,21,246
SC55,2023/12/07,22,246
SC55,2023/12/07,23,246
SC55,2023/12/08,0,246
SC55,2023/12/08,1,246
SC55,2023/12/08,2,246
SC55,2023/12/08,3,246
SC55,2023/12/08,4,246
SC55,2023/12/08,5,246
SC55,2023/12/08,6,246
SC55,2023/12/08,7,246
SC55,2023/12/08,8,246
SC55,2023/12/08,9,246
SC55,2023/12/08,10,246
SC55,2023/12/08,11,246
SC55,2023/12/08,12,246
SC55,2023/12/08,13,246
SC55,2023/12/08,14,246
SC55,2023/12/08,15,246
SC55,2023/12/08,16,246
SC55,2023/12/08,17,246
SC55,2023/12/08,18,246
SC55,2023/12/08,19,246
SC55,2023/12/08,20,246
SC55,2023/12/08,21,246
SC55,2023/12/08,22,246
SC55,2023/12/08,23,246
SC55,2023/12/09,0,246
SC55,2023/12/09,1,246
SC55,2023/12/09,2,246
SC55,2023/12/09,3,246
SC55,2023/12/09,4,246
SC55,2023/12/09,5,246
SC55,2023/12/09,6,246
SC55,2023/12/09,7,246
SC55,2023/12/09,8,246
SC55,2023/12/09,9,246
SC55,2023/12/09,10,246
SC55,2023/12/09,11,246
SC55,2023/12/09,12,246
SC55,2023/12/09,13,246
SC55,2023/12/09,14,246
SC55,2023/12/09,15,246
SC55,2023/12/09,16,246
SC55,2023/12/09,17,246
SC55,2023/12/09,18,246
SC55,2023/12/09,19,246
SC55,2023/12/09,20,246
SC55,2023/12/09,21,246
SC55,2023/12/09,22,246
SC55,2023/12/09,23,246
SC55,2023/12/10,0,246
SC55,2023/12/10,1,246
SC55,2023/12/10,2,246
SC55,2023/12/10,3,246
SC55,2023/12/10,4,246
SC55,2023/12/10,5,246
SC55,2023/12/10,6,246
SC55,2023/12/10,7,246
SC55,2023/12/10,8,246
SC55,2023/12/10,9,246
SC55,2023/12/10,10,246
SC55,2023/12/10,11,246
SC55,2023/12/10,12,246
SC55,2023/12/10,13,246
SC55,2023/12/10,14,246
SC55,2023/12/10,15,246
SC55,2023/12/10,16,246
SC55,2023/12/10,17,246
SC55,2023/12/10,18,246
SC55,2023/12/10,19,246
SC55,2023/12/10,20,246
SC55,2023/12/10,21,246
SC55,2023/12/10,22,246
SC55,2023/12/10,23,246
SC55,2023/12/11,0,246
SC55,2023/12/11,1,246
SC55,2023/12/11,2,246
SC55,2023/12/11,3,246
SC55,2023/12/11,4,246
SC55,2023/12/11,5,246
SC55,2023/12/11,6,246
SC55,2023/12/11,7,246
SC55,2023/12/11,8,246
SC55,2023/12/11,9,246
SC55,2023/12/11,10,246
SC55,2023/12/11,11,246
SC55,2023/12/11,12,246
SC55,2023/12/11,13,246
SC55,2023/12/11,14,246
SC55,2023/12/11,15,246
SC55,2023/12/11,16,246
SC55,2023/12/11,17,246
SC55,2023/12/11,18,246
SC55,2023/12/11,19,246
SC55,2023/12/11,20,246
SC55,2023/12/11,21,246
SC55,2023/12/11,22,246
SC55,2023/12/11,23,246
SC55,2023/12/12,0,246
SC55,2023/12/12,1,246
SC55,2023/12/12,2,246
SC55,2023/12/12,3,246
SC55,2023/12/12,4,246
SC55,2023/12/12,5,246
SC55,2023/12/12,6,246
SC55,2023/12/12,7,246
SC55,2023/12/12,8,246
SC55,2023/12/12,9,246
SC55,2023/12/12,10,246
SC55,2023/12/12,11,246
SC55,2023/12/12,12,246
SC55,2023/12/12,13,246
SC55,2023/12/12,14,246
SC55,2023/12/12,15,246
SC55,2023/12/12,16,246
SC55,2023/12/12,17,246
SC55,2023/12/12,18,246
SC55,2023/12/12,19,246
SC55,2023/12/12,20,246
SC55,2023/12/12,21,246
SC55,2023/12/12,22,246
SC55,2023/12/12,23,246
SC55,2023/12/13,0,246
SC55,2023/12/13,1,246
SC55,2023/12/13,2,246
SC55,2023/12/13,3,246
SC55,2023/12/13,4,246
SC55,2023/12/13,5,246
SC55,2023/12/13,6,246
SC55,2023/12/13,7,246
SC55,2023/12/13,8,246
SC55,2023/12/13,9,246
SC55,2023/12/13,10,246
SC55,2023/12/13,11,246
SC55,2023/12/13,12,246
SC55,2023/12/13,13,246
SC55,2023/12/13,14,246
SC55,2023/12/13,15,246
SC55,2023/12/13,16,246
SC55,2023/12/13,17,246
SC55,2023/12/13,18,246
SC55,2023/12/13,19,246
SC55,2023/12/13,20,246
SC55,2023/12/13,21,246
SC55,2023/12/13,22,246
SC55,2023/12/13,23,246
SC55,2023/12/14,0,246
SC55,2023/12/14,1,246
SC55,2023/12/14,2,246
SC55,2023/12/14,3,246
SC55,2023/12/14,4,246
SC55,2023/12/14,5,246
SC55,2023/12/14,6,246
SC55,2023/12/14,7,246
SC55,2023/12/14,8,246
SC55,2023/12/14,9,246
SC55,2023/12/14,10,246
SC55,2023/12/14,11,246
SC55,2023/12/14,12,246
SC55,2023/12/14,13,246
SC55,2023/12/14,14,246
SC55,2023/12/14,15,246
SC55,2023/12/14,16,246
SC55,2023/12/14,17,246
SC55,2023/12/14,18,246
SC55,2023/12/14,19,246
SC55,2023/12/14,20,246
SC55,2023/12/14,21,246
SC55,2023/12/14,22,246
SC55,2023/12/14,23,246
SC55,2023/12/15,0,246
SC55,2023/12/15,1,246
SC55,2023/12/15,2,246
SC55,2023/12/15,3,246
SC55,2023/12/15,4,246
SC55,2023/12/15,5,246
SC55,2023/12/15,6,246
SC55,2023/12/15,7,246
SC55,2023/12/15,8,246
SC55,2023/12/15,9,246
SC55,2023/12/15,10,246
SC55,2023/12/15,11,246
SC55,2023/12/15,12,246
SC55,2023/12/15,13,246
SC55,2023/12/15,14,246
SC55,2023/12/15,15,246
SC55,2023/12/15,16,246
SC55,2023/12/15,17,246
SC55,2023/12/15,18,246
SC55,2023/12/15,19,246
SC55,2023/12/15,20,246
SC55,2023/12/15,21,246
SC55,2023/12/15,22,246
SC55,2023/12/15,23,246
SC55,2023/12/16,0,246
SC55,2023/12/16,1,246
SC55,2023/12/16,2,246
SC55,2023/12/16,3,246
SC55,2023/12/16,4,246
SC55,2023/12/16,5,246
SC55,2023/12/16,6,246
SC55,2023/12/16,7,246
SC55,2023/12/16,8,246
SC55,2023/12/16,9,246
SC55,2023/12/16,10,246
SC55,2023/12/16,11,246
SC55,2023/12/16,12,246
SC55,2023/12/16,13,246
SC55,2023/12/16,14,246
SC55,2023/12/16,15,246
SC55,2023/12/16,16,246
SC55,2023/12/16,17,246
SC55,2023/12/16,18,246
SC55,2023/12/16,19,246
SC55,2023/12/16,20,246
SC55,2023/12/16,21,246
SC55,2023/12/16,22,246
SC55,2023/12/16,23,246
SC55,2023/12/17,0,246
SC55,2023/12/17,1,246
SC55,2023/12/17,2,246
SC55,2023/12/17,3,246
SC55,2023/12/17,4,246
SC55,2023/12/17,5,246
SC55,2023/12/17,6,246
SC55,2023/12/17,7,246
SC55,2023/12/17,8,246
SC55,2023/12/17,9,246
SC55,2023/12/17,10,246
SC55,2023/12/17,11,246
SC55,2023/12/17,12,246
SC55,2023/12/17,13,246
SC55,2023/12/17,14,246
SC55,2023/12/17,15,246
SC55,2023/12/17,16,246
SC55,2023/12/17,17,246
SC55,2023/12/17,18,246
SC55,2023/12/17,19,246
SC55,2023/12/17,20,246
SC55,2023/12/17,21,246
SC55,2023/12/17,22,246
SC55,2023/12/17,23,246
SC55,2023/12/18,0,246
SC55,2023/12/18,1,246
SC55,2023/12/18,2,246
SC55,2023/12/18,3,246
SC55,2023/12/18,4,246
SC55,2023/12/18,5,246
SC55,2023/12/18,6,246
SC55,2023/12/18,7,246
SC55,2023/12/18,8,246
SC55,2023/12/18,9,246
SC55,2023/12/18,10,246
SC55,2023/12/18,11,246
SC55,2023/12/18,12,246
SC55,2023/12/18,13,246
SC55,2023/12/18,14,246
SC55,2023/12/18,15,246
SC55,2023/12/18,16,246
SC55,2023/12/18,17,246
SC55,2023/12/18,18,246
SC55,2023/12/18,19,246
SC55,2023/12/18,20,246
SC55,2023/12/18,21,246
SC55,2023/12/18,22,246
SC55,2023/12/18,23,246
SC55,2023/12/19,0,246
SC55,2023/12/19,1,246
SC55,2023/12/19,2,246
SC55,2023/12/19,3,246
SC55,2023/12/19,4,246
SC55,2023/12/19,5,246
SC55,2023/12/19,6,246
SC55,2023/12/19,7,246
SC55,2023/12/19,8,246
SC55,2023/12/19,9,246
SC55,2023/12/19,10,246
SC55,2023/12/19,11,246
SC55,2023/12/19,12,246
SC55,2023/12/19,13,246
SC55,2023/12/19,14,246
SC55,2023/12/19,15,246
SC55,2023/12/19,16,246
SC55,2023/12/19,17,246
SC55,2023/12/19,18,246
SC55,2023/12/19,19,246
SC55,2023/12/19,20,246
SC55,2023/12/19,21,246
SC55,2023/12/19,22,246
SC55,2023/12/19,23,246
SC55,2023/12/20,0,246
SC55,2023/12/20,1,246
SC55,2023/12/20,2,246
SC55,2023/12/20,3,246
SC55,2023/12/20,4,246
SC55,2023/12/20,5,246
SC55,2023/12/20,6,246
SC55,2023/12/20,7,246
SC55,2023/12/20,8,246
SC55,2023/12/20,9,246
SC55,2023/12/20,10,246
SC55,2023/12/20,11,246
SC55,2023/12/20,12,246
SC55,2023/12/20,13,246
SC55,2023/12/20,14,246
SC55,2023/12/20,15,246
SC55,2023/12/20,16,246
SC55,2023/12/20,17,246
SC55,2023/12/20,18,246
SC55,2023/12/20,19,246
SC55,2023/12/20,20,246
SC55,2023/12/20,21,246
SC55,2023/12/20,22,246
SC55,2023/12/20,23,246
SC55,2023/12/21,0,246
SC55,2023/12/21,1,246
SC55,2023/12/21,2,246
SC55,2023/12/21,3,246
SC55,2023/12/21,4,246
SC55,2023/12/21,5,246
SC55,2023/12/21,6,246
SC55,2023/12/21,7,246
SC55,2023/12/21,8,246
SC55,2023/12/21,9,246
SC55,2023/12/21,10,246
SC55,2023/12/21,11,246
SC55,2023/12/21,12,246
SC55,2023/12/21,13,246
SC55,2023/12/21,14,246
SC55,2023/12/21,15,246
SC55,2023/12/21,16,246
SC55,2023/12/21,17,246
SC55,2023/12/21,18,246
SC55,2023/12/21,19,246
SC55,2023/12/21,20,246
SC55,2023/12/21,21,246
SC55,2023/12/21,22,246
SC55,2023/12/21,23,246
SC55,2023/12/22,0,246
SC55,2023/12/22,1,246
SC55,2023/12/22,2,246
SC55,2023/12/22,3,246
SC55,2023/12/22,4,246
SC55,2023/12/22,5,246
SC55,2023/12/22,6,246
SC55,2023/12/22,7,246
SC55,2023/12/22,8,246
SC55,2023/12/22,9,246
SC55,2023/12/22,10,246
SC55,2023/12/22,11,246
SC55,2023/12/22,12,246
SC55,2023/12/22,13,246
SC55,2023/12/22,14,246
SC55,2023/12/22,15,246
SC55,2023/12/22,16,246
SC55,2023/12/22,17,246
SC55,2023/12/22,18,246
SC55,2023/12/22,19,246
SC55,2023/12/22,20,246
SC55,2023/12/22,21,246
SC55,2023/12/22,22,246
SC55,2023/12/22,23,246
SC55,2023/12/23,0,246
SC55,2023/12/23,1,246
SC55,2023/12/23,2,246
SC55,2023/12/23,3,246
SC55,2023/12/23,4,246
SC55,2023/12/23,5,246
SC55,2023/12/23,6,246
SC55,2023/12/23,7,246
SC55,2023/12/23,8,246
SC55,2023/12/23,9,246
SC55,2023/12/23,10,246
SC55,2023/12/23,11,246
SC55,2023/12/23,12,246
SC55,2023/12/23,13,246
SC55,2023/12/23,14,246
SC55,2023/12/23,15,246
SC55,2023/12/23,16,246
SC55,2023/12/23,17,246
SC55,2023/12/23,18,246
SC55,2023/12/23,19,246
SC55,2023/12/23,20,246
SC55,2023/12/23,21,246
SC55,2023/12/23,22,246
SC55,2023/12/23,23,246
SC55,2023/12/24,0,246
SC55,2023/12/24,1,246
SC55,2023/12/24,2,246
SC55,2023/12/24,3,246
SC55,2023/12/24,4,246
SC55,2023/12/24,5,246
SC55,2023/12/24,6,246
SC55,2023/12/24,7,246
SC55,2023/12/24,8,246
SC55,2023/12/24,9,246
SC55,2023/12/24,10,246
SC55,2023/12/24,11,246
SC55,2023/12/24,12,246
SC55,2023/12/24,13,246
SC55,2023/12/24,14,246
SC55,2023/12/24,15,246
SC55,2023/12/24,16,246
SC55,2023/12/24,17,246
SC55,2023/12/24,18,246
SC55,2023/12/24,19,246
SC55,2023/12/24,20,246
SC55,2023/12/24,21,246
SC55,2023/12/24,22,246
SC55,2023/12/24,23,246
SC55,2023/12/25,0,246
SC55,2023/12/25,1,246
SC55,2023/12/25,2,246
SC55,2023/12/25,3,246
SC55,2023/12/25,4,246
SC55,2023/12/25,5,246
SC55,2023/12/25,6,246
SC55,2023/12/25,7,246
SC55,2023/12/25,8,246
SC55,2023/12/25,9,246
SC55,2023/12/25,10,246
SC55,2023/12/25,11,246
SC55,2023/12/25,12,246
SC55,2023/12/25,13,246
SC55,2023/12/25,14,246
SC55,2023/12/25,15,246
SC55,2023/12/25,16,246
SC55,2023/12/25,17,246
SC55,2023/12/25,18,246
SC55,2023/12/25,19,246
SC55,2023/12/25,20,246
SC55,2023/12/25,21,246
SC55,2023/12/25,22,246
SC55,2023/12/25,23,246
SC55,2023/12/26,0,246
SC55,2023/12/26,1,246
SC55,2023/12/26,2,246
SC55,2023/12/26,3,246
SC55,2023/12/26,4,246
SC55,2023/12/26,5,246
SC55,2023/12/26,6,246
SC55,2023/12/26,7,246
SC55,2023/12/26,8,246
SC55,2023/12/26,9,246
SC55,2023/12/26,10,246
SC55,2023/12/26,11,246
SC55,2023/12/26,12,246
SC55,2023/12/26,13,246
SC55,2023/12/26,14,246
SC55,2023/12/26,15,246
SC55,2023/12/26,16,246
SC55,2023/12/26,17,246
SC55,2023/12/26,18,246
SC55,2023/12/26,19,246
SC55,2023/12/26,20,246
SC55,2023/12/26,21,246
SC55,2023/12/26,22,246
SC55,2023/12/26,23,246
SC55,2023/12/27,0,246
SC55,2023/12/27,1,246
SC55,2023/12/27,2,246
SC55,2023/12/27,3,246
SC55,2023/12/27,4,246
SC55,2023/12/27,5,246
SC55,2023/12/27,6,246
SC55,2023/12/27,7,246
SC55,2023/12/27,8,246
SC55,2023/12/27,9,246
SC55,2023/12/27,10,246
SC55,2023/12/27,11,246
SC55,2023/12/27,12,246
SC55,2023/12/27,13,246
SC55,2023/12/27,14,246
SC55,2023/12/27,15,246
SC55,2023/12/27,16,246
SC55,2023/12/27,17,246
SC55,2023/12/27,18,246
SC55,2023/12/27,19,246
SC55,2023/12/27,20,246
SC55,2023/12/27,21,246
SC55,2023/12/27,22,246
SC55,2023/12/27,23,246
SC55,2023/12/28,0,246
SC55,2023/12/28,1,246
SC55,2023/12/28,2,246
SC55,2023/12/28,3,246
SC55,2023/12/28,4,246
SC55,2023/12/28,5,246
SC55,2023/12/28,6,246
SC55,2023/12/28,7,246
SC55,2023/12/28,8,246
SC55,2023/12/28,9,246
SC55,2023/12/28,10,246
SC55,2023/12/28,11,246
SC55,2023/12/28,12,246
SC55,2023/12/28,13,246
SC55,2023/12/28,14,246
SC55,2023/12/28,15,246
SC55,2023/12/28,16,246
SC55,2023/12/28,17,246
SC55,2023/12/28,18,246
SC55,2023/12/28,19,246
SC55,2023/12/28,20,246
SC55,2023/12/28,21,246
SC55,2023/12/28,22,246
SC55,2023/12/28,23,246
SC55,2023/12/29,0,246
SC55,2023/12/29,1,246
SC55,2023/12/29,2,246
SC55,2023/12/29,3,246
SC55,2023/12/29,4,246
SC55,2023/12/29,5,246
SC55,2023/12/29,6,246
SC55,2023/12/29,7,246
SC55,2023/12/29,8,246
SC55,2023/12/29,9,246
SC55,2023/12/29,10,246
SC55,2023/12/29,11,246
SC55,2023/12/29,12,246
SC55,2023/12/29,13,246
SC55,2023/12/29,14,246
SC55,2023/12/29,15,246
SC55,2023/12/29,16,246
SC55,2023/12/29,17,246
SC55,2023/12/29,18,246
SC55,2023/12/29,19,246
SC55,2023/12/29,20,246
SC55,2023/12/29,21,246
SC55,2023/12/29,22,246
SC55,2023/12/29,23,246
SC55,2023/12/30,0,246
SC55,2023/12/30,1,246
SC55,2023/12/30,2,246
SC55,2023/12/30,3,246
SC55,2023/12/30,4,246
SC55,2023/12/30,5,246
SC55,2023/12/30,6,246
SC55,2023/12/30,7,246
SC55,2023/12/30,8,246
SC55,2023/12/30,9,246
SC55,2023/12/30,10,246
SC55,2023/12/30,11,246
SC55,2023/12/30,12,246
SC55,2023/12/30,13,246
SC55,2023/12/30,14,246
SC55,2023/12/30,15,246
SC55,2023/12/30,16,246
SC55,2023/12/30,17,246
SC55,2023/12/30,18,246
SC55,2023/12/30,19,246
SC55,2023/12/30,20,246
SC55,2023/12/30,21,246
SC55,2023/12/30,22,246
SC55,2023/12/30,23,246
SC39,2023/12/01,0,156
SC39,2023/12/01,1,146
SC39,2023/12/01,2,144
SC39,2023/12/01,3,144
SC39,2023/12/01,4,144
SC39,2023/12/01,5,144
SC39,2023/12/01,6,144
SC39,2023/12/01,7,144
SC39,2023/12/01,8,144
SC39,2023/12/01,9,144
SC39,2023/12/01,10,144
SC39,2023/12/01,11,144
SC39,2023/12/01,12,144
SC39,2023/12/01,13,144
SC39,2023/12/01,14,144
