分拣中心,日期,小时,货量
SC56,2023/12/21,19,325.0
SC56,2023/12/21,20,326.0
SC56,2023/12/21,21,327.0
SC56,2023/12/21,22,323.0
SC56,2023/12/21,23,324.0
SC56,2023/12/22,0,321.0
SC56,2023/12/22,1,323.0
SC56,2023/12/22,2,325.0
SC56,2023/12/22,3,321.0
SC56,2023/12/22,4,322.0
SC56,2023/12/22,5,331.0
SC56,2023/12/22,6,317.0
SC56,2023/12/22,7,323.0
SC56,2023/12/22,8,323.0
SC56,2023/12/22,9,319.0
SC56,2023/12/22,10,325.0
SC56,2023/12/22,11,327.0
SC56,2023/12/22,12,315.0
SC56,2023/12/22,13,320.0
SC56,2023/12/22,14,319.0
SC56,2023/12/22,15,322.0
SC56,2023/12/22,16,322.0
SC56,2023/12/22,17,323.0
SC56,2023/12/22,18,316.0
SC56,2023/12/22,19,328.0
SC56,2023/12/22,20,329.0
SC56,2023/12/22,21,330.0
SC56,2023/12/22,22,326.0
SC56,2023/12/22,23,327.0
SC56,2023/12/23,0,325.0
SC56,2023/12/23,1,326.0
SC56,2023/12/23,2,328.0
SC56,2023/12/23,3,324.0
SC56,2023/12/23,4,325.0
SC56,2023/12/23,5,333.0
SC56,2023/12/23,6,320.0
SC56,2023/12/23,7,326.0
SC56,2023/12/23,8,326.0
SC56,2023/12/23,9,322.0
SC56,2023/12/23,10,328.0
SC56,2023/12/23,11,330.0
SC56,2023/12/23,12,318.0
SC56,2023/12/23,13,323.0
SC56,2023/12/23,14,322.0
SC56,2023/12/23,15,325.0
SC56,2023/12/23,16,325.0
SC56,2023/12/23,17,326.0
SC56,2023/12/23,18,320.0
SC56,2023/12/23,19,331.0
SC56,2023/12/23,20,332.0
SC56,2023/12/23,21,332.0
SC56,2023/12/23,22,329.0
SC56,2023/12/23,23,330.0
SC56,2023/12/24,0,328.0
SC56,2023/12/24,1,329.0
SC56,2023/12/24,2,330.0
SC56,2023/12/24,3,327.0
SC56,2023/12/24,4,328.0
SC56,2023/12/24,5,336.0
SC56,2023/12/24,6,324.0
SC56,2023/12/24,7,329.0
SC56,2023/12/24,8,329.0
SC56,2023/12/24,9,326.0
SC56,2023/12/24,10,331.0
SC56,2023/12/24,11,333.0
SC56,2023/12/24,12,322.0
SC56,2023/12/24,13,326.0
SC56,2023/12/24,14,326.0
SC56,2023/12/24,15,328.0
SC56,2023/12/24,16,328.0
SC56,2023/12/24,17,329.0
SC56,2023/12/24,18,323.0
SC56,2023/12/24,19,333.0
SC56,2023/12/24,20,334.0
SC56,2023/12/24,21,335.0
SC56,2023/12/24,22,332.0
SC56,2023/12/24,23,333.0
SC56,2023/12/25,0,330.0
SC56,2023/12/25,1,332.0
SC56,2023/12/25,2,333.0
SC56,2023/12/25,3,330.0
SC56,2023/12/25,4,331.0
SC56,2023/12/25,5,338.0
SC56,2023/12/25,6,327.0
SC56,2023/12/25,7,332.0
SC56,2023/12/25,8,331.0
SC56,2023/12/25,9,329.0
SC56,2023/12/25,10,333.0
SC56,2023/12/25,11,335.0
SC56,2023/12/25,12,325.0
SC56,2023/12/25,13,329.0
SC56,2023/12/25,14,328.0
SC56,2023/12/25,15,331.0
SC56,2023/12/25,16,331.0
SC56,2023/12/25,17,332.0
SC56,2023/12/25,18,326.0
SC56,2023/12/25,19,336.0
SC56,2023/12/25,20,337.0
SC56,2023/12/25,21,337.0
SC56,2023/12/25,22,334.0
SC56,2023/12/25,23,335.0
SC56,2023/12/26,0,333.0
SC56,2023/12/26,1,335.0
SC56,2023/12/26,2,336.0
SC56,2023/12/26,3,333.0
SC56,2023/12/26,4,334.0
SC56,2023/12/26,5,340.0
SC56,2023/12/26,6,330.0
SC56,2023/12/26,7,335.0
SC56,2023/12/26,8,334.0
SC56,2023/12/26,9,331.0
SC56,2023/12/26,10,336.0
SC56,2023/12/26,11,338.0
SC56,2023/12/26,12,328.0
SC56,2023/12/26,13,332.0
SC56,2023/12/26,14,331.0
SC56,2023/12/26,15,333.0
SC56,2023/12/26,16,334.0
SC56,2023/12/26,17,334.0
SC56,2023/12/26,18,329.0
SC56,2023/12/26,19,338.0
SC56,2023/12/26,20,339.0
SC56,2023/12/26,21,339.0
SC56,2023/12/26,22,337.0
SC56,2023/12/26,23,337.0
SC56,2023/12/27,0,336.0
SC56,2023/12/27,1,337.0
SC56,2023/12/27,2,338.0
SC56,2023/12/27,3,335.0
SC56,2023/12/27,4,336.0
SC56,2023/12/27,5,342.0
SC56,2023/12/27,6,332.0
SC56,2023/12/27,7,337.0
SC56,2023/12/27,8,336.0
SC56,2023/12/27,9,334.0
SC56,2023/12/27,10,338.0
SC56,2023/12/27,11,340.0
SC56,2023/12/27,12,331.0
SC56,2023/12/27,13,334.0
SC56,2023/12/27,14,334.0
SC56,2023/12/27,15,336.0
SC56,2023/12/27,16,336.0
SC56,2023/12/27,17,337.0
SC56,2023/12/27,18,332.0
SC56,2023/12/27,19,340.0
SC56,2023/12/27,20,341.0
SC56,2023/12/27,21,342.0
SC56,2023/12/27,22,339.0
SC56,2023/12/27,23,340.0
SC56,2023/12/28,0,338.0
SC56,2023/12/28,1,339.0
SC56,2023/12/28,2,340.0
SC56,2023/12/28,3,337.0
SC56,2023/12/28,4,338.0
SC56,2023/12/28,5,344.0
SC56,2023/12/28,6,335.0
SC56,2023/12/28,7,339.0
SC56,2023/12/28,8,339.0
SC56,2023/12/28,9,336.0
SC56,2023/12/28,10,340.0
SC56,2023/12/28,11,342.0
SC56,2023/12/28,12,333.0
SC56,2023/12/28,13,337.0
SC56,2023/12/28,14,336.0
SC56,2023/12/28,15,338.0
SC56,2023/12/28,16,339.0
SC56,2023/12/28,17,339.0
SC56,2023/12/28,18,334.0
SC56,2023/12/28,19,342.0
SC56,2023/12/28,20,343.0
SC56,2023/12/28,21,343.0
SC56,2023/12/28,22,341.0
SC56,2023/12/28,23,342.0
SC56,2023/12/29,0,340.0
SC56,2023/12/29,1,341.0
SC56,2023/12/29,2,342.0
SC56,2023/12/29,3,340.0
SC56,2023/12/29,4,340.0
SC56,2023/12/29,5,346.0
SC56,2023/12/29,6,337.0
SC56,2023/12/29,7,341.0
SC56,2023/12/29,8,341.0
SC56,2023/12/29,9,339.0
SC56,2023/12/29,10,342.0
SC56,2023/12/29,11,344.0
SC56,2023/12/29,12,336.0
SC56,2023/12/29,13,339.0
SC56,2023/12/29,14,339.0
SC56,2023/12/29,15,340.0
SC56,2023/12/29,16,341.0
SC56,2023/12/29,17,341.0
SC56,2023/12/29,18,337.0
SC56,2023/12/29,19,344.0
SC56,2023/12/29,20,345.0
SC56,2023/12/29,21,345.0
SC56,2023/12/29,22,343.0
SC56,2023/12/29,23,344.0
SC56,2023/12/30,0,342.0
SC56,2023/12/30,1,343.0
SC56,2023/12/30,2,344.0
SC56,2023/12/30,3,342.0
SC56,2023/12/30,4,342.0
SC56,2023/12/30,5,348.0
SC56,2023/12/30,6,339.0
SC56,2023/12/30,7,343.0
SC56,2023/12/30,8,343.0
SC56,2023/12/30,9,341.0
SC56,2023/12/30,10,344.0
SC56,2023/12/30,11,346.0
SC56,2023/12/30,12,338.0
SC56,2023/12/30,13,341.0
SC56,2023/12/30,14,341.0
SC56,2023/12/30,15,342.0
SC56,2023/12/30,16,343.0
SC56,2023/12/30,17,343.0
SC56,2023/12/30,18,339.0
SC56,2023/12/30,19,346.0
SC56,2023/12/30,20,347.0
SC56,2023/12/30,21,347.0
SC56,2023/12/30,22,345.0
SC56,2023/12/30,23,345.0
SC55,2023/12/01,0,121.0
SC55,2023/12/01,1,230.0
SC55,2023/12/01,2,292.0
SC55,2023/12/01,3,299.0
SC55,2023/12/01,4,277.0
SC55,2023/12/01,5,255.0
SC55,2023/12/01,6,245.0
SC55,2023/12/01,7,245.0
SC55,2023/12/01,8,250.0
SC55,2023/12/01,9,255.0
SC55,2023/12/01,10,256.0
SC55,2023/12/01,11,256.0
SC55,2023/12/01,12,255.0
SC55,2023/12/01,13,254.0
SC55,2023/12/01,14,254.0
SC55,2023/12/01,15,254.0
SC55,2023/12/01,16,254.0
SC55,2023/12/01,17,254.0
SC55,2023/12/01,18,254.0
SC55,2023/12/01,19,254.0
SC55,2023/12/01,20,254.0
SC55,2023/12/01,21,254.0
SC55,2023/12/01,22,254.0
SC55,2023/12/01,23,254.0
SC55,2023/12/02,0,254.0
SC55,2023/12/02,1,254.0
SC55,2023/12/02,2,254.0
SC55,2023/12/02,3,254.0
SC55,2023/12/02,4,254.0
SC55,2023/12/02,5,254.0
SC55,2023/12/02,6,254.0
SC55,2023/12/02,7,254.0
SC55,2023/12/02,8,254.0
SC55,2023/12/02,9,254.0
SC55,2023/12/02,10,254.0
SC55,2023/12/02,11,254.0
SC55,2023/12/02,12,254.0
SC55,2023/12/02,13,254.0
SC55,2023/12/02,14,254.0
SC55,2023/12/02,15,254.0
SC55,2023/12/02,16,254.0
SC55,2023/12/02,17,254.0
SC55,2023/12/02,18,254.0
SC55,2023/12/02,19,254.0
SC55,2023/12/02,20,254.0
SC55,2023/12/02,21,254.0
SC55,2023/12/02,22,254.0
SC55,2023/12/02,23,254.0
SC55,2023/12/03,0,254.0
SC55,2023/12/03,1,254.0
SC55,2023/12/03,2,254.0
SC55,2023/12/03,3,254.0
SC55,2023/12/03,4,254.0
SC55,2023/12/03,5,254.0
SC55,2023/12/03,6,254.0
SC55,2023/12/03,7,254.0
SC55,2023/12/03,8,254.0
SC55,2023/12/03,9,254.0
SC55,2023/12/03,10,254.0
SC55,2023/12/03,11,254.0
SC55,2023/12/03,12,254.0
SC55,2023/12/03,13,254.0
SC55,2023/12/03,14,254.0
SC55,2023/12/03,15,254.0
SC55,2023/12/03,16,254.0
SC55,2023/12/03,17,254.0
SC55,2023/12/03,18,254.0
SC55,2023/12/03,19,254.0
SC55,2023/12/03,20,254.0
SC55,2023/12/03,21,254.0
SC55,2023/12/03,22,254.0
SC55,2023/12/03,23,254.0
SC55,2023/12/04,0,254.0
SC55,2023/12/04,1,254.0
SC55,2023/12/04,2,254.0
SC55,2023/12/04,3,254.0
SC55,2023/12/04,4,254.0
SC55,2023/12/04,5,254.0
SC55,2023/12/04,6,254.0
SC55,2023/12/04,7,254.0
SC55,2023/12/04,8,254.0
SC55,2023/12/04,9,254.0
SC55,2023/12/04,10,254.0
SC55,2023/12/04,11,254.0
SC55,2023/12/04,12,254.0
SC55,2023/12/04,13,254.0
SC55,2023/12/04,14,254.0
SC55,2023/12/04,15,254.0
SC55,2023/12/04,16,254.0
SC55,2023/12/04,17,254.0
SC55,2023/12/04,18,254.0
SC55,2023/12/04,19,254.0
SC55,2023/12/04,20,254.0
SC55,2023/12/04,21,254.0
SC55,2023/12/04,22,254.0
SC55,2023/12/04,23,254.0
SC55,2023/12/05,0,254.0
SC55,2023/12/05,1,254.0
SC55,2023/12/05,2,254.0
SC55,2023/12/05,3,254.0
SC55,2023/12/05,4,254.0
SC55,2023/12/05,5,254.0
SC55,2023/12/05,6,254.0
SC55,2023/12/05,7,254.0
SC55,2023/12/05,8,254.0
SC55,2023/12/05,9,254.0
SC55,2023/12/05,10,254.0
SC55,2023/12/05,11,254.0
SC55,2023/12/05,12,254.0
SC55,2023/12/05,13,254.0
SC55,2023/12/05,14,254.0
SC55,2023/12/05,15,254.0
SC55,2023/12/05,16,254.0
SC55,2023/12/05,17,254.0
SC55,2023/12/05,18,254.0
SC55,2023/12/05,19,254.0
SC55,2023/12/05,20,254.0
SC55,2023/12/05,21,254.0
SC55,2023/12/05,22,254.0
SC55,2023/12/05,23,254.0
SC55,2023/12/06,0,254.0
SC55,2023/12/06,1,254.0
SC55,2023/12/06,2,254.0
SC55,2023/12/06,3,254.0
SC55,2023/12/06,4,254.0
SC55,2023/12/06,5,254.0
SC55,2023/12/06,6,254.0
SC55,2023/12/06,7,254.0
SC55,2023/12/06,8,254.0
SC55,2023/12/06,9,254.0
SC55,2023/12/06,10,254.0
SC55,2023/12/06,11,254.0
SC55,2023/12/06,12,254.0
SC55,2023/12/06,13,254.0
SC55,2023/12/06,14,254.0
SC55,2023/12/06,15,254.0
SC55,2023/12/06,16,254.0
SC55,2023/12/06,17,254.0
SC55,2023/12/06,18,254.0
SC55,2023/12/06,19,254.0
SC55,2023/12/06,20,254.0
SC55,2023/12/06,21,254.0
SC55,2023/12/06,22,254.0
SC55,2023/12/06,23,254.0
SC55,2023/12/07,0,254.0
SC55,2023/12/07,1,254.0
SC55,2023/12/07,2,254.0
SC55,2023/12/07,3,254.0
SC55,2023/12/07,4,254.0
SC55,2023/12/07,5,254.0
SC55,2023/12/07,6,254.0
SC55,2023/12/07,7,254.0
SC55,2023/12/07,8,254.0
SC55,2023/12/07,9,254.0
SC55,2023/12/07,10,254.0
SC55,2023/12/07,11,254.0
SC55,2023/12/07,12,254.0
SC55,2023/12/07,13,254.0
SC55,2023/12/07,14,254.0
SC55,2023/12/07,15,254.0
SC55,2023/12/07,16,254.0
SC55,2023/12/07,17,254.0
SC55,2023/12/07,18,254.0
SC55,2023/12/07,19,254.0
SC55,2023/12/07,20,254.0
SC55,2023/12/07,21,254.0
SC55,2023/12/07,22,254.0
SC55,2023/12/07,23,254.0
SC55,2023/12/08,0,254.0
SC55,2023/12/08,1,254.0
SC55,2023/12/08,2,254.0
SC55,2023/12/08,3,254.0
SC55,2023/12/08,4,254.0
SC55,2023/12/08,5,254.0
SC55,2023/12/08,6,254.0
SC55,2023/12/08,7,254.0
SC55,2023/12/08,8,254.0
SC55,2023/12/08,9,254.0
SC55,2023/12/08,10,254.0
SC55,2023/12/08,11,254.0
SC55,2023/12/08,12,254.0
SC55,2023/12/08,13,254.0
SC55,2023/12/08,14,254.0
SC55,2023/12/08,15,254.0
SC55,2023/12/08,16,254.0
SC55,2023/12/08,17,254.0
SC55,2023/12/08,18,254.0
SC55,2023/12/08,19,254.0
SC55,2023/12/08,20,254.0
SC55,2023/12/08,21,254.0
SC55,2023/12/08,22,254.0
SC55,2023/12/08,23,254.0
SC55,2023/12/09,0,254.0
SC55,2023/12/09,1,254.0
SC55,2023/12/09,2,254.0
SC55,2023/12/09,3,254.0
SC55,2023/12/09,4,254.0
SC55,2023/12/09,5,254.0
SC55,2023/12/09,6,254.0
SC55,2023/12/09,7,254.0
SC55,2023/12/09,8,254.0
SC55,2023/12/09,9,254.0
SC55,2023/12/09,10,254.0
SC55,2023/12/09,11,254.0
SC55,2023/12/09,12,254.0
SC55,2023/12/09,13,254.0
SC55,2023/12/09,14,254.0
SC55,2023/12/09,15,254.0
SC55,2023/12/09,16,254.0
SC55,2023/12/09,17,254.0
SC55,2023/12/09,18,254.0
SC55,2023/12/09,19,254.0
SC55,2023/12/09,20,254.0
SC55,2023/12/09,21,254.0
SC55,2023/12/09,22,254.0
SC55,2023/12/09,23,254.0
SC55,2023/12/10,0,254.0
SC55,2023/12/10,1,254.0
SC55,2023/12/10,2,254.0
SC55,2023/12/10,3,254.0
SC55,2023/12/10,4,254.0
SC55,2023/12/10,5,254.0
SC55,2023/12/10,6,254.0
SC55,2023/12/10,7,254.0
SC55,2023/12/10,8,254.0
SC55,2023/12/10,9,254.0
SC55,2023/12/10,10,254.0
SC55,2023/12/10,11,254.0
SC55,2023/12/10,12,254.0
SC55,2023/12/10,13,254.0
SC55,2023/12/10,14,254.0
SC55,2023/12/10,15,254.0
SC55,2023/12/10,16,254.0
SC55,2023/12/10,17,254.0
SC55,2023/12/10,18,254.0
SC55,2023/12/10,19,254.0
SC55,2023/12/10,20,254.0
SC55,2023/12/10,21,254.0
SC55,2023/12/10,22,254.0
SC55,2023/12/10,23,254.0
SC55,2023/12/11,0,254.0
SC55,2023/12/11,1,254.0
SC55,2023/12/11,2,254.0
SC55,2023/12/11,3,254.0
SC55,2023/12/11,4,254.0
SC55,2023/12/11,5,254.0
SC55,2023/12/11,6,254.0
SC55,2023/12/11,7,254.0
SC55,2023/12/11,8,254.0
SC55,2023/12/11,9,254.0
SC55,2023/12/11,10,254.0
SC55,2023/12/11,11,254.0
SC55,2023/12/11,12,254.0
SC55,2023/12/11,13,254.0
SC55,2023/12/11,14,254.0
SC55,2023/12/11,15,254.0
SC55,2023/12/11,16,254.0
SC55,2023/12/11,17,254.0
SC55,2023/12/11,18,254.0
SC55,2023/12/11,19,254.0
SC55,2023/12/11,20,254.0
SC55,2023/12/11,21,254.0
SC55,2023/12/11,22,254.0
SC55,2023/12/11,23,254.0
SC55,2023/12/12,0,254.0
SC55,2023/12/12,1,254.0
SC55,2023/12/12,2,254.0
SC55,2023/12/12,3,254.0
SC55,2023/12/12,4,254.0
SC55,2023/12/12,5,254.0
SC55,2023/12/12,6,254.0
SC55,2023/12/12,7,254.0
SC55,2023/12/12,8,254.0
SC55,2023/12/12,9,254.0
SC55,2023/12/12,10,254.0
SC55,2023/12/12,11,254.0
SC55,2023/12/12,12,254.0
SC55,2023/12/12,13,254.0
SC55,2023/12/12,14,254.0
SC55,2023/12/12,15,254.0
SC55,2023/12/12,16,254.0
SC55,2023/12/12,17,254.0
SC55,2023/12/12,18,254.0
SC55,2023/12/12,19,254.0
SC55,2023/12/12,20,254.0
SC55,2023/12/12,21,254.0
SC55,2023/12/12,22,254.0
SC55,2023/12/12,23,254.0
SC55,2023/12/13,0,254.0
SC55,2023/12/13,1,254.0
SC55,2023/12/13,2,254.0
SC55,2023/12/13,3,254.0
SC55,2023/12/13,4,254.0
SC55,2023/12/13,5,254.0
SC55,2023/12/13,6,254.0
SC55,2023/12/13,7,254.0
SC55,2023/12/13,8,254.0
SC55,2023/12/13,9,254.0
SC55,2023/12/13,10,254.0
SC55,2023/12/13,11,254.0
SC55,2023/12/13,12,254.0
SC55,2023/12/13,13,254.0
SC55,2023/12/13,14,254.0
SC55,2023/12/13,15,254.0
SC55,2023/12/13,16,254.0
SC55,2023/12/13,17,254.0
SC55,2023/12/13,18,254.0
SC55,2023/12/13,19,254.0
SC55,2023/12/13,20,254.0
SC55,2023/12/13,21,254.0
SC55,2023/12/13,22,254.0
SC55,2023/12/13,23,254.0
SC55,2023/12/14,0,254.0
SC55,2023/12/14,1,254.0
SC55,2023/12/14,2,254.0
SC55,2023/12/14,3,254.0
SC55,2023/12/14,4,254.0
SC55,2023/12/14,5,254.0
SC55,2023/12/14,6,254.0
SC55,2023/12/14,7,254.0
SC55,2023/12/14,8,254.0
SC55,2023/12/14,9,254.0
SC55,2023/12/14,10,254.0
SC55,2023/12/14,11,254.0
SC55,2023/12/14,12,254.0
SC55,2023/12/14,13,254.0
SC55,2023/12/14,14,254.0
SC55,2023/12/14,15,254.0
SC55,2023/12/14,16,254.0
SC55,2023/12/14,17,254.0
SC55,2023/12/14,18,254.0
SC55,2023/12/14,19,254.0
SC55,2023/12/14,20,254.0
SC55,2023/12/14,21,254.0
SC55,2023/12/14,22,254.0
SC55,2023/12/14,23,254.0
SC55,2023/12/15,0,254.0
SC55,2023/12/15,1,254.0
SC55,2023/12/15,2,254.0
SC55,2023/12/15,3,254.0
SC55,2023/12/15,4,254.0
SC55,2023/12/15,5,254.0
SC55,2023/12/15,6,254.0
SC55,2023/12/15,7,254.0
SC55,2023/12/15,8,254.0
SC55,2023/12/15,9,254.0
SC55,2023/12/15,10,254.0
SC55,2023/12/15,11,254.0
SC55,2023/12/15,12,254.0
SC55,2023/12/15,13,254.0
SC55,2023/12/15,14,254.0
SC55,2023/12/15,15,254.0
SC55,2023/12/15,16,254.0
SC55,2023/12/15,17,254.0
SC55,2023/12/15,18,254.0
SC55,2023/12/15,19,254.0
SC55,2023/12/15,20,254.0
SC55,2023/12/15,21,254.0
SC55,2023/12/15,22,254.0
SC55,2023/12/15,23,254.0
SC55,2023/12/16,0,254.0
SC55,2023/12/16,1,254.0
SC55,2023/12/16,2,254.0
SC55,2023/12/16,3,254.0
SC55,2023/12/16,4,254.0
SC55,2023/12/16,5,254.0
SC55,2023/12/16,6,254.0
SC55,2023/12/16,7,254.0
SC55,2023/12/16,8,254.0
SC55,2023/12/16,9,254.0
SC55,2023/12/16,10,254.0
SC55,2023/12/16,11,254.0
SC55,2023/12/16,12,254.0
SC55,2023/12/16,13,254.0
SC55,2023/12/16,14,254.0
SC55,2023/12/16,15,254.0
SC55,2023/12/16,16,254.0
SC55,2023/12/16,17,254.0
SC55,2023/12/16,18,254.0
SC55,2023/12/16,19,254.0
SC55,2023/12/16,20,254.0
SC55,2023/12/16,21,254.0
SC55,2023/12/16,22,254.0
SC55,2023/12/16,23,254.0
SC55,2023/12/17,0,254.0
SC55,2023/12/17,1,254.0
SC55,2023/12/17,2,254.0
SC55,2023/12/17,3,254.0
SC55,2023/12/17,4,254.0
SC55,2023/12/17,5,254.0
SC55,2023/12/17,6,254.0
SC55,2023/12/17,7,254.0
SC55,2023/12/17,8,254.0
SC55,2023/12/17,9,254.0
SC55,2023/12/17,10,254.0
SC55,2023/12/17,11,254.0
SC55,2023/12/17,12,254.0
SC55,2023/12/17,13,254.0
SC55,2023/12/17,14,254.0
SC55,2023/12/17,15,254.0
SC55,2023/12/17,16,254.0
SC55,2023/12/17,17,254.0
SC55,2023/12/17,18,254.0
SC55,2023/12/17,19,254.0
SC55,2023/12/17,20,254.0
SC55,2023/12/17,21,254.0
SC55,2023/12/17,22,254.0
SC55,2023/12/17,23,254.0
SC55,2023/12/18,0,254.0
SC55,2023/12/18,1,254.0
SC55,2023/12/18,2,254.0
SC55,2023/12/18,3,254.0
SC55,2023/12/18,4,254.0
SC55,2023/12/18,5,254.0
SC55,2023/12/18,6,254.0
SC55,2023/12/18,7,254.0
SC55,2023/12/18,8,254.0
SC55,2023/12/18,9,254.0
SC55,2023/12/18,10,254.0
SC55,2023/12/18,11,254.0
SC55,2023/12/18,12,254.0
SC55,2023/12/18,13,254.0
SC55,2023/12/18,14,254.0
SC55,2023/12/18,15,254.0
SC55,2023/12/18,16,254.0
SC55,2023/12/18,17,254.0
SC55,2023/12/18,18,254.0
SC55,2023/12/18,19,254.0
SC55,2023/12/18,20,254.0
SC55,2023/12/18,21,254.0
SC55,2023/12/18,22,254.0
SC55,2023/12/18,23,254.0
SC55,2023/12/19,0,254.0
SC55,2023/12/19,1,254.0
SC55,2023/12/19,2,254.0
SC55,2023/12/19,3,254.0
SC55,2023/12/19,4,254.0
SC55,2023/12/19,5,254.0
SC55,2023/12/19,6,254.0
SC55,2023/12/19,7,254.0
SC55,2023/12/19,8,254.0
SC55,2023/12/19,9,254.0
SC55,2023/12/19,10,254.0
SC55,2023/12/19,11,254.0
SC55,2023/12/19,12,254.0
SC55,2023/12/19,13,254.0
SC55,2023/12/19,14,254.0
SC55,2023/12/19,15,254.0
SC55,2023/12/19,16,254.0
SC55,2023/12/19,17,254.0
SC55,2023/12/19,18,254.0
SC55,2023/12/19,19,254.0
SC55,2023/12/19,20,254.0
SC55,2023/12/19,21,254.0
SC55,2023/12/19,22,254.0
SC55,2023/12/19,23,254.0
SC55,2023/12/20,0,254.0
SC55,2023/12/20,1,254.0
SC55,2023/12/20,2,254.0
SC55,2023/12/20,3,254.0
SC55,2023/12/20,4,254.0
SC55,2023/12/20,5,254.0
SC55,2023/12/20,6,254.0
SC55,2023/12/20,7,254.0
SC55,2023/12/20,8,254.0
SC55,2023/12/20,9,254.0
SC55,2023/12/20,10,254.0
SC55,2023/12/20,11,254.0
SC55,2023/12/20,12,254.0
SC55,2023/12/20,13,254.0
SC55,2023/12/20,14,254.0
SC55,2023/12/20,15,254.0
SC55,2023/12/20,16,254.0
SC55,2023/12/20,17,254.0
SC55,2023/12/20,18,254.0
SC55,2023/12/20,19,254.0
SC55,2023/12/20,20,254.0
SC55,2023/12/20,21,254.0
SC55,2023/12/20,22,254.0
SC55,2023/12/20,23,254.0
SC55,2023/12/21,0,254.0
SC55,2023/12/21,1,254.0
SC55,2023/12/21,2,254.0
SC55,2023/12/21,3,254.0
SC55,2023/12/21,4,254.0
SC55,2023/12/21,5,254.0
SC55,2023/12/21,6,254.0
SC55,2023/12/21,7,254.0
SC55,2023/12/21,8,254.0
SC55,2023/12/21,9,254.0
SC55,2023/12/21,10,254.0
SC55,2023/12/21,11,254.0
SC55,2023/12/21,12,254.0
SC55,2023/12/21,13,254.0
SC55,2023/12/21,14,254.0
SC55,2023/12/21,15,254.0
SC55,2023/12/21,16,254.0
SC55,2023/12/21,17,254.0
SC55,2023/12/21,18,254.0
SC55,2023/12/21,19,254.0
SC55,2023/12/21,20,254.0
SC55,2023/12/21,21,254.0
SC55,2023/12/21,22,254.0
SC55,2023/12/21,23,254.0
SC55,2023/12/22,0,254.0
SC55,2023/12/22,1,254.0
SC55,2023/12/22,2,254.0
SC55,2023/12/22,3,254.0
SC55,2023/12/22,4,254.0
SC55,2023/12/22,5,254.0
SC55,2023/12/22,6,254.0
SC55,2023/12/22,7,254.0
SC55,2023/12/22,8,254.0
SC55,2023/12/22,9,254.0
SC55,2023/12/22,10,254.0
SC55,2023/12/22,11,254.0
SC55,2023/12/22,12,254.0
SC55,2023/12/22,13,254.0
SC55,2023/12/22,14,254.0
SC55,2023/12/22,15,254.0
SC55,2023/12/22,16,254.0
SC55,2023/12/22,17,254.0
SC55,2023/12/22,18,254.0
SC55,2023/12/22,19,254.0
SC55,2023/12/22,20,254.0
SC55,2023/12/22,21,254.0
SC55,2023/12/22,22,254.0
SC55,2023/12/22,23,254.0
SC55,2023/12/23,0,254.0
SC55,2023/12/23,1,254.0
SC55,2023/12/23,2,254.0
SC55,2023/12/23,3,254.0
SC55,2023/12/23,4,254.0
SC55,2023/12/23,5,254.0
SC55,2023/12/23,6,254.0
SC55,2023/12/23,7,254.0
SC55,2023/12/23,8,254.0
SC55,2023/12/23,9,254.0
SC55,2023/12/23,10,254.0
SC55,2023/12/23,11,254.0
SC55,2023/12/23,12,254.0
SC55,2023/12/23,13,254.0
SC55,2023/12/23,14,254.0
SC55,2023/12/23,15,254.0
SC55,2023/12/23,16,254.0
SC55,2023/12/23,17,254.0
SC55,2023/12/23,18,254.0
SC55,2023/12/23,19,254.0
SC55,2023/12/23,20,254.0
SC55,2023/12/23,21,254.0
SC55,2023/12/23,22,254.0
SC55,2023/12/23,23,254.0
SC55,2023/12/24,0,254.0
SC55,2023/12/24,1,254.0
SC55,2023/12/24,2,254.0
SC55,2023/12/24,3,254.0
SC55,2023/12/24,4,254.0
SC55,2023/12/24,5,254.0
SC55,2023/12/24,6,254.0
SC55,2023/12/24,7,254.0
SC55,2023/12/24,8,254.0
SC55,2023/12/24,9,254.0
SC55,2023/12/24,10,254.0
SC55,2023/12/24,11,254.0
SC55,2023/12/24,12,254.0
SC55,2023/12/24,13,254.0
SC55,2023/12/24,14,254.0
SC55,2023/12/24,15,254.0
SC55,2023/12/24,16,254.0
SC55,2023/12/24,17,254.0
SC55,2023/12/24,18,254.0
SC55,2023/12/24,19,254.0
SC55,2023/12/24,20,254.0
SC55,2023/12/24,21,254.0
SC55,2023/12/24,22,254.0
SC55,2023/12/24,23,254.0
SC55,2023/12/25,0,254.0
SC55,2023/12/25,1,254.0
SC55,2023/12/25,2,254.0
SC55,2023/12/25,3,254.0
SC55,2023/12/25,4,254.0
SC55,2023/12/25,5,254.0
SC55,2023/12/25,6,254.0
SC55,2023/12/25,7,254.0
SC55,2023/12/25,8,254.0
SC55,2023/12/25,9,254.0
SC55,2023/12/25,10,254.0
SC55,2023/12/25,11,254.0
SC55,2023/12/25,12,254.0
SC55,2023/12/25,13,254.0
SC55,2023/12/25,14,254.0
SC55,2023/12/25,15,254.0
SC55,2023/12/25,16,254.0
SC55,2023/12/25,17,254.0
SC55,2023/12/25,18,254.0
SC55,2023/12/25,19,254.0
SC55,2023/12/25,20,254.0
SC55,2023/12/25,21,254.0
SC55,2023/12/25,22,254.0
SC55,2023/12/25,23,254.0
SC55,2023/12/26,0,254.0
